free_text,label_id
What's happening in NBFC now !! Few stocks after good results correcting and bad results one going up !!,1
Yes dear you right but some people want to do some new even they have dont any limit and sonu nigham is those people ..,0
Bro u don't need your nation u have pakistan go there,2
Wish we all could do business in the same manner and make tons of money.....I would like to get the reactions of the top leadership in the Congress...Lets see what they have to say.,1
he is great actor but not match as a bheema,0
This page is paid by islamist extremists and left wing politicians.,0
dont worryi bjp will reveng by raise the issue of tripple talaak and cow slaughtering,2
Now paki stray dog barks after failing in kangaroo court....happy to see paki left red faced.....wishing Kulbushan to be safe at pigs hands,0
"Angry emoji on army post
Really 🙅",1
Aap kejriwala goons has been doing all dirty and goons worked in Delhi now.,0
"Mr. Macchiwala, please have some sense. This govt has done so much better than Congress. Don't mislead people.",2
"Yes,if the members of Other parties were attacked then BJP Responsible 
If the BjP was attacked even the too BJP responsible...

Tremendous ideology And Hats off...to ur Secular thinking...",0
For Muslim killing non muslim is pride way to go to heaven so why  You are sad.,0
"Ram Navami comes once in a year. Azan 5 times in a day. 365 days voice pollution. Therefore, one must comply with the Supreme Court orders. Religion is a private issue.",0
#GreatActor  #AnnaHazare  🙏😛,1
"To the genius's, total wealth of a country is not exactly the best parameter to judge, per person income will drop India and China way down on the list. 22 million Australians have little more wealth than 1.5 billion Indians, just to put things in perspective",2
"In 2015 the educated people voted for educated minister an iitian , a former IRS and a social activist. 2015 to 2017 he is working for people betterment media don't show it as it is paid . We trust him n his team and we will again vote for him... We are really pissed of from corrupt mcd . People earning crores from mcd and people of Delhi are just pissed off",2
"Indian Army trying to divert attention from Kashmir unrest... where they stop internet access,social media bane, violation of human rights , killing of innocent Kashmiries on daily basis....thats why every Kashmiri stands against Indian aggression , but remember the struggle of self determination of Kashmirs people will continue until their freedom....",0
Someone from the channel was recording a bite on weather at India gate on Christmas morning.  Even recorded our running group's interview.  We couldn't ask her air time for the same. Would be great if we could c the video for the same. Please help,1
for 60 years you didn't say this.. how come new vision. You just focus on muslims.. we will take care of counrty,0
hhh........Pak army can do anything anytime and anywhere in the the total India Today,1
"Kangana is a victim of the mother who gave her birth. She is the victim of woman that she is. She is the victim of life she has. She is the victim of everything n everybody. Lastly, she will be the victim of her death.",0
You people are allergic. Try to be mindful of your words. We need not necessarily hurt other's sentiments.,0
I am a big fan of Modiji but what about the BJP leaders who have a plenty of black money like....,2
This is the real topic but unfortunately we stuck in religion politics,2
"@ Prashant Singh , then go right now and stop the slaughter house at Utter Pradesh which is run by bjp persons,  and then how come india become beef exports in first place,,,, 

You funny guy,,,,and un knowledgeable",0
Pak Army entered in Indian territory across 250 meters and Indian Army can't did anything...???,2
"Best of luck jio sir Mukesh ambani ji
Thnku so much sir",1
"Pathankot and Uri attack made clear many things , ex generals are raising questions, huge foreign investments are plying in India.A war is comprising everything .Naturally foreign investors will nof like a full fledged war, they must be interested about their interest .In between these a full fledged war is of far dream.",1
IT industry is on the verge of an exponential change: Mukesh Ambani,1
AK is the only politician who admits mistakes and correct these mistakes.,1
Give us your opinion on Andhra Bank....Should I hold or sell...,1
"Very well said. We are very proud of you sir, keep up the defence , the freedom of us all & the Kashmiri people, fairly, squarely  of India.",1
"Girish Rajani original ID dalit.
Cant digest the truth",2
"By your logic, India should have nuked the whole Pakistan coz Azmal Kasab was proved to be Pakistani.",2
Media only see mischief part not constructive approach as it see its importance in mischief making not public service.,1
No,1
It should be applicable to every relegion.,2
Annaji's action implies that he should has been in BJP!,2
My questions - is the train going to operate under Indian made engines ? Will the train achieve the set speed on those tracks & will be the the train in such condition after a year in service ?? if the answers no to even 1 or 2 of the needs - why to Bragg about such temporary achievements ...till than good luck Indian Railways ...,0
Like & it's not the matter emotional as Mr Bajpayye ji dare to challenged against the Pakistan. Although no any abosulte majority. And the result in the hands of the people. What's the inetiative so far Mr Modi govt with vast majority even today??  Only the creation the great soildier by the govt!! At all the situation not healthy for the govt in near future. And a speech must more demanded by the Pm today without lost time.,1
After 5 year it would be easy to decide...who is perfect for delhi,1
But vice versa is still a dream in countries having shariyat laws 😂,2
No share to be more than 5% and no sector more than 12%,0
REPlaCE kapil with Arvind and the whole scenario changes abuse to praise,1
There is too-much difference  in cash award announced in comparatively of position achieved. Bronze medalist value should be approx 70% of Silver medalist value.,1
"HDFC is a worst bank to bank with. Be it credit card/Loan/Accounts- they are just horrendous and big bunch of fake commitments and false people. All the employees are just bloody mo*****, Sorry being judgmental, but have dealt with nearly a thousands of them and all are the same. JUST A BUNCH OF A******S",0
"Not 'now', but if, and only after, things happen as planned and there is a system to continually monitor and correct or improve what's intended for.",1
Hey Sonia how long do you see this down side?,1
A lawyer defeated in the polls is the Finance Minister who does not know the abc of economics. Befooling the people of India.,1
Plzzzzzz condemn  hindu terrorism  for violence too,1
No,1
Kb tk hamara 56 inch ke bom ko sambhalkar rkha jayega,2
u are destroying kerala 😠😠😠,2
"Thank God, he didn't join. It was due to Kejriwal's organising skills that Annahazere became famous.  Let him join BJP.",1
"Lakhs of Hindus support terrorist organization RSS, none bats an eye. 20 people supported terror outfit ISIS, everyone started hatemongering. If you are not shouting against India's biggest terrorist organization, you don't have the right to speak a word against Isis as well.",0
Surprise!🤓,1
Oh!!! he did he really have a heart eh ?,1
"anti cow slaughter law brought by congress government way back in 60s prevents slaughtering of milking cows & calfs of any age, only oxen above 12years, dry cattles & buffalos can be used  for beef. so that become illegal  happening under the very nose of law, police & government not preventing such acts & butchers are not caring the law",2
I see people in name of muslims making insane comments,2
Tata chemical view pls ? Its more like fmcg company than checimal,1
ISI agent bjp IT cell.... Bhopal n shivraj sarkar,0
Will have Jio's own tariff plans as well: Mukesh Ambani,1
I can't even stream this live video on jio network on mobile.... service really need to improve...,1
Gangs of Wasseypur?? You guys think before writing...,2
"The basic question is ""has Pakistan produces somethin other than terrorism"".",0
"And it is not jealous ..
In cpec Pakistan will gain profit that it give their man jobs and improve industry...China will gain profit that it decrease their long root into shortest distance .....now, tell me what will India gain profit by joining cpec (as india have already best location to do trade with any country in shortest distance.. and Indian industry is already in most fastest  increasing  face)",1
Next...?? Mass Agitations soon..,2
"Guys, stop putting religion between hatters of Modi, this is congress fan , so just treat him like that ways",2
Haaaaaa no mandir exist there in Kashmir you guys have destroyed it all.,0
"Remember, its your president who came here begging for relation. 😂😂😂",1
"UN members r ready to kill terrorist

Wat they will help radical",0
How can he possibly pull off the same look while making all these statements. #lazygraphicartist lol,1
Please be active n defend kejriwal we need him to save india and to develop imdia,2
how much are you guyz imapacted with this event ?,1
Modi is not the designer of policies,2
"He had no self respect, he should have resigned when UPA lost miserably..",0
"Anna ji is a simple and respected Senior, and the clever politicians are misguiding him. Presently he is not in the know of things and once the true picture is clear to him, he'll change his views. He doesn't need to join AAP or any other Political party. He just needs to give his blessings to the youngsters.",1
Long live modi ji......the lotus will spread its fragrance this time🤗🤗🤗🤗,1
"Keep your Maan ki Baat with you, not required, but take necessary action to save lives of our soldiers who are killed on every other day.",2
"And i guess you work for toi or ht,maybe.",1
"Insanely overrated The placements of all branches are miserable compared to CSE and Electrical.
& Also the quote follows ""Complete Engineering then decide what to do in Life"".",0
"Central Government working is far better than state government , why don't we empower state distribution companies ?",1
"Maxwell is tottly poor in mind and wealth,,,, plz ignore this poor man,,, who said our pm ,,, tea man",2
Country is facing acutely employment problems for acomodating unemployed youth in private or govt sector so there is no discontent amongst security services so we should desist to create misconception amongst the people unnecessaryly,2
Muslim are much socially economically backward..they really deserve it..n moreover its the matter of state not the centre,0
Lol SERIOUSLY!!,1
"Spell might have missed...but it's Language overall...i believe...u must be William Shakespeare or Kamil Bulke...bcoz it's easy deliver ""Gyaan"" others...",1
"I'm really proud to have him.  He was the best central banker of India.  People compare him to Reddy.  Well the world wasn't in the shape it is in today.  Secondly the world wasn't printing money at this rate and trying to weaken their currencies.  I respect Rajans stand on reserves , refusing to give banking licences to industrialists and stability of currency. His giving new licences to new banks shall also force new leaders to take the stage.  Look at how indusind bank and yes bank have performed when compared to sbi,  Icici,  hdfc bank.  Very well done sir.  I'm going to cry the day you leave.  Thankfully a lot of Indians are no longer idiots and have the guts to back you.",1
Bjp cross half way mark in Uttar Pradesh  and forms govt,1
Haha fake news as alwez!!! The strike was only called off because d demands were started to being met for enhacing security unlike earlier times when govt gave written assurances bt did not do anything on ground,0
Metalyst forgings is coming down since long back.. today all of sudden it reached upper circuit why?,1
Binoy! u know nothing about him. update ur knowledge then post. my dear poor binoy! 😝😝😝,1
Abp means All Bjp Paid News to make fools in India,0
"Her in law should be arrested and but behind bar , Islam believe in equality",0
"One more point,
Market discount forward price to earning multiples.....
For next few quarters..... Years.....
Growth will be 7-8% plus......
Also take that in this...
Thanks",1
"I thought Amitabh bachan sir was very respected and famous person in North , didn't know he was hated and trolled so much",1
"Very true. Butt times change. This Demonetization move is a case of ""organized loot and legalised plunder during your regime"".",1
Subhash Sachdev yeah because we already gave you injection as like surgical strike,2
"'Operation al-Nagrib', a riveting spy thriller featuring a RAW-assisted CIA covert strike deep inside Pakistan, targeting a terror module at Mianwali Nuclear Airbase. Available on Notion Press Bookstore, Flipkart, Kindle, Amazon....it promises a gripping read! Order your copy now from  https://notionpress.com/read/operation-al-nagrib",1
Azam Khan- you did not object to what Kharge had said but has the audacity to pass your filthy comments on PM' reply. Actually it may not be your fault. Your upbringing is faulty.,2
"I think everything is plan by kejru only :)
May be to divert public attention from something more fishy",2
"I fully support Mr. MODI  STEP but why 
Liberty for Political parties. .",2
Its the government's duty to do that..not for me to suggest nor any use now in doing so.,2
Rajshree Jena real face haha world know ENDIA face,2
"What Kangana has said is true. She has demolished the established coterie of the few film makers who don't let the new comers without godfathers or agreeing through casting couch ente

r their domains. Karan couldn't bully Raj Thakrey but Kangana . It just like Modi's demolishing of the family's rule in the political field. He is uprooting the well dug family Bhakats like Ayers, Sibals, Khurshids, paid family historians, pliable and paid media and many more.",0
"While some are busy fighting over fictional tales, there are some who are fighting for real people with real rights! This man! 👏",2
Dear CNBC-TV18; don't u have a better news or clippings to post. This clipping/news is nothing but junk. I feel like im watchin a 'Big Boss' clipping. Please post some better n informative news n clippings.,2
Future looks bleak for India as hindutva forces are ruling the country they want to make situation like Syria and Burma to make muslims refugees in there own country for a petty reason how can riots happen and muslims are told to leave village,0
What this broker talking about?,0
"congressisation of Bharatiya Janata Party (BJP),",2
Remember 1971 kid!!!!bloody impotent army that indulges in macabre beheading like terrorists,0
HIii,1
Hi Anuj...Banknifty ran exact 1000 pts from last friday low...still rally to continue or time to hedge with some puts?,1
If bank rate cut can't move  market what else will ?,1
"Crude prices are low but about. 51.36% as total taxes 

Why so high taxes 
Why punish taxpayers for poor performance of CEA & Fin ministry

Col Lamba",1
He's adding colour to BJP......,2
"http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/ 

 Dear Indian Express,
I feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines. The news about upcoming singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists don't even know the difference between fatwa and appeal. 
A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as Fatwa is just a hard copy of an appeal signed by 46 men who believe in religious practices. The merit of appeal can be discussed on many grounds and in many dimensions but first and foremost, an appeal can not be called a legal opinion (Fatwa). 
We expect apology from your side for such a mistake.",2
With awesome roads the car will hide .,2
"Dear sir, 

Namaste 

You have any scholarship schemes for undergraduate students in India 

If you have any, please inform me sir 

Thanking you 
Yours obediently 
KIRAN",1
Yogi adithyanadh is going to become the greatest leader of all time. He is going to make UP great again.,2
Govt and banks are cheat,0
Don't remain Paper Tigers against the Aussies.,2
"Ya, the place where you are wrong is still being alive! Busy with making movies for the last 2 years, this zombie has suddenly woken up! Crap of a human being!",2
"Swami Vivekananda also said:"" The society where women are not respected can never prosper.""His words are more relevant today than they were during his lifetime in view of the rising crimes against  women in our society .Swamiji also started the tradition of 'kumari pujo' where a young girl is worshipped as part of Goddess Durga on the Navami day of Durga puja.",1
"Good to see you both back, Anuj and Sonia, best to hear, in this fb session :)",1
What should we the good level to enter in dmart,1
"Agree with you, today people do not have faith in this government n law and order. Every thief including politicians involved in corruption should be killed. Also if u ever involved in corruption of any kind you have to surrender immediately so that mob can killed you as u say.",1
If everything is good why variable pay of Tcsrs mted k,1
"Have 100 shares of Coal India @ IPO price 245 hold or sell.

What should be the target I should look for in future.",1
The vegetable vendors are crying no buyers the farmers are crying but MODI &CO are a happy lot.,2
Hahaha...Bajaj is Good. But safety is an issue on these bikes.hope this comes with advance handling and ABS !,1
Views on Motilal oswal financial for long term I have 1100 share @ 512,1
Should ONGC be bought at this level??  What could be the long term target??,1
We will enjoy cricket without India. Indian players always fear with bounce pitches,2
Congress was more genius than bjp a stupid communal party which send india on the threshold of hell,0
Very good  nonsense  leader,0
Ppl cried by Trump name now see most of them have shut their mouths,2
"He is a big bear...n always pessimistic. I remember his interview when nifty @7000 level that time he was saying that don't buy this time there is a room for correction...but I invest n made good return. He may be true 1 out of 10 time so it is good to ignore him.
Always pessimistic n give diplomatic opinion.
Mr Uddayan be black or be white don't remain grey.",0
this govt is worst than previous congi... everyday we hear soldiers getting killed and they are doing nothing condemning attacks in strong words..finance minister is our defence who is intersted in stock markets...,2
and INDIAN EXPRESS IS AGAINST THE IDEA OF CLEAN JOURNALISM,2
Who's he...!!!!!,1
He is the person who given govt security for his bulls.,2
"I am hacked,toms online-tomahawk-spider man",1
Good message. If you are a politician you can't do anything.,2
"Sai Baba Dude, it is the truth. If you can't acknowledge and understand. Please try to think about it. you'll get it",2
"Mr. Sathya ............. your history's knowledge is EITHER ASATHYA OR MITHYA, either study history without wearing glasses of bias, or else do visit a doctor for psychiatric therapy ...........",2
"the players life is much struggling as the soldiers
player start struggling from their childhood they deserve this and even our soldiers also .",1
posts  about entrepreneur are why  everyone loves   facebook,1
Just notice the names of persons who are speaking against modiji.... v will cum to know wat community do they belong to....modiji v indians r wid u,2
Fake news. The guy is live and kicking. Another homeless dead guy from Karachi will be buried in his  place. Simple isn't it.this is a standard cover up done in the 3rd world.,1
"Can 7th/8th May be another Brexit day move , 2nd round french election outcome.",1
"If this becomes a reality , we could save a lot of time & money .",1
So where are those so called black money gone??? 🤔🤔🤔,1
How long bull will continue in the market what your views?,1
"I am working for Indian company providing IT services for an Indian boss. In fact we earn abroad but spend in India. By the ways who's your comment related to my personal life. I am NRI, there millions here (people of all faith) working abroad and spending (investing) in India. From the time BJP has come to power all I see, is false promises, Gunda raj, GauRaksha, riots, etc. and people like you who are defending it and actually abusing the harmony which once was good between different communities.",2
"The government has raised diesel prices by 51 paisa per litre and planned similar monthly hikes in future, to cut record subsidies.

Do you think it's a justified move from the government to meet its fiscal deficit?",2
His tweet show his mentality......... His mentality is not less then an uneducated person,0
"If so educate us naa, where are the proof's. Why you are hesitating to share with us.",1
We don't need Minister's tributes and other things - we want that Indian Government stops empty words shows their spine and take revenge !!!!,0
"in collecting this money of which 90% will be legal white, 3 lakh crore worth man days were wasted.. That's why this country is great.. Here one junk Yoga guru becomes economic advisor...!!!!",1
"ha ha ha, then what ? What else you can expect pushpak vimaan teams  :v :v :v :v :v",2
Anurag Nanda find me one negative comment. Such a phenomenon rarely happens.,2
"You are right in your home town until and unless Congress is out of power in India. And if opposite happens,  corruptions, Mehgai will not let you sleep!",1
"It's right time to buy tata stocks... 
And I'm confident that this stocks will rise... And benefits to us...",1
"""🌝🌝 INDIAN WOMEN ARE SPECIALISTS OF FAMILY DEMONETISATION 🌝🌝 Govt. should learn from them how to implement LessCash Economy with LOVE 🌝🌝🌝""✔",0
"Don,t play the blame game , start doing the work of development, especially poor states",2
Welspun is weak. REC and GATI shall perform brilliantly. Wait for some positive news for Wockhard and Metalyst.,1
So it is the increase in comparing  with month wise and not the fy,1
Mla for sale,0
I think they forgot to bring bike to the launch event..,2
Lol .. great initiative ! I indeed talked to him,2
Imran Bora eat ur parents' meat very tasty,0
Anna hazare is RSS agent and now giving suggestion to aap party,2
what he said is 100% true,2
But sir now days property  maket  very slow,1
Tesla market cap more than FORD &GM is it threat to Indian car maker also?,1
It was Cong which mentioned dog where did Modi come into this ?,1
"So what they will do, prestitute wont support them, if they kill terrorist prestitute support terrorist. Call our militancy rapist why he serve the nation for because for safety of prestitute office. So called secular media ask proof   of surgical strike",0
"The ACB had filed charge sheet on December 21, 2016 on a complaint by former DCW chief Barkha Shukla Singh",1
Good joke dear indian if your Army is weak like this then where is your Claim Of Surgical Strike was that True or This is true ?,2
"Pak didn't mutilate the Soldiers, their weapons did - Great thinker gurmehar Kaur.",2
first of all jigar this is not only country of Hindus its a diversified    country having all religions togethers.u have jigar only on ur name but don't have jigar in u to respect the others religions and their sentiments.so be a man learn to respect other religions and people.,0
BUY DEEPAKNTR AROUND 141 STOPLOSS AT 135 TARGET WILL BE 149-155,1
"Fst of all.. Modi 
😈😈😈😈😈😈😈😈",1
If it is true than why media not showing the mutilated bodies it is my ? from INDIA TV. Dont make peoples polish and  dont creat problem for your country INDIA.Because if India showing response of attack than the same  response will be from pakistan side which we seen in normal on borders  of both sides but only local people are affected  not army so try to understand this is because of you (media) whole environment is disturb.,0
What has he done now for middle and unemployment can anyone explain please,2
"Exactly what I said sir, in your equation 600,000 is the no of order in a second and 22,500 are the total seconds.. So in your equation there are a sum total of 13.5 billion orders and 291 is just the amount of each order..... Which when multiplied by 13.5 billion gives 3,92,850 crore.",1
Shame for all of us.,1
Yes but the question is why they are taking time on triple talaq,2
Tatas are industrialist and not businessman so such thing happens,1
"Sonia, what scripts you would suggest from the Banking Sector",1
Tx to Turkey President. we are capable of handling our internal K issue. our politicians are stalwarts n rich experienced. We suggest try to sit with your kurds in turkey n start negotiating peace with them.,2
"Hi Anuj, will PSU banks  rally on rate cut tomorrow ?",1
"Simply he is doing nothing only blaming previous govt and making excuses.... 
Won't tolerate any more....

They are being so patriotic but don't care for our brave soilders.. 
RIP Dear Soilders 😢😑",0
"Mr. Taroor! Can you explain, Sonia not even fully citizen of India, ruled our India with all powers but accountable to none.
Where were you Mr. Taroor?
You never questioned her?",2
"It was a shock to me as well when Yogi was made CM despite matured people like Rajnath Singh in the race. But my observtion says, sometimes responsibility makes you mature and thoughtful. Lets hope for the good.",2
Because there are too many mad dogs from congress who will not listen when he speaks.,0
what about sterlite technolgies Digital move is threr any effect and about adani ports,1
No.Let us hope not. It is too early to make s judgement on new Govt.,2
"Duplicate is always a duplicate..
Betrayer Anna ..
Anna fooled the nation ..An agent of BJP..
Where is his satyagraha..
Where is Lokpal...",0
vehicle whole body bubbling and chipping problem. this is only 2-3 month old vehicle whole body 9 times paint.,1
Is this the reason that he has been honored with a degree from Jamia University? Are we short of political intelligence that we need such suggestions from a fascist President who believes more in killing opposition.,1
Dear my all comment friend when you are 2to 4 month you r  mum fed milk to u after 10 to 2year your family by cow milk fed to you make health and strong after u young and y eat cow that means u eat yr mum,2
no schemes ...make it straight ...houses are not selling ....you want more loan paying slaves for old news,2
"Last year, Tharoor had sought to introduce a private member's bill seeking decriminalization of homosexuality. However, his bid failed twice in Lok Sabha.",1
Wt will she do ...wen u ll visit ur very own holy country ...,2
Rohan Vaidya it's not so corruption is not happening in Modi Raj. It's paid media which is being used to divert your attention. Moreover all investigation agencies are now under control of Modi and could not dare to expose him.,2
We just killed 7 of your mughal blooded barbarians. It's not even a beginning.,0
I sell  1lot  ibreal estate@ 100.25 now Wat should I do,1
indian bike in next lvl hope for the best  (Y),1
india won the 4th test match at firozshah kotla... there are some reasons behind it... see the link.. https://www.youtube.com/watch?v=v4oHNGt2iuQ,1
"So much reduced target very unfair to sunrises, now no interest in remaining matches",1
It is good to see that he is losing mind. People have started sensing his selective muteness. #Opportunist,2
"No one showed the courage to fought Black Money since independence. India 🇮🇳 has the only "" Murd"" in Narendra Modi.",2
Wow Pakistani hates Modi & loves Congress . This is why we support BJP 😘,2
Don't believe of this pig he killed countless muslin in fake incounter he not against kashmiri he against Muslim,0
"🕉BJP or Modi or Amit Shah does not have any #credibility of landslide victory in UP or other BJP ruled states they won the elections on #Cow Politics and 
#DivideNrule dirty politics in India since 2014: BJP dominated by RSS and their affiliates are #DIVIDING India on the basis of: Religion, Language, Culture, Wealth(rich n poor), Race Cast n Creed, Food(Veg & Non-Veg) and at last but not least on #Color(Black n White) & Demonetization(Black n White Money)

Ram Jethmalani exposes Modi and Arun Jaitley.
https://www.facebook.com/TheNewFekuExpress/videos/1844393635809962/",0
All priority on the recent appointments are being given purely to upper caste. Observe. Don't be a blind bhakth,0
He is same joker who got a tight slap from King Khan for his stupid behaviour and he could not do anything. Again he is proving that he is expert in stupidity and nobody can match him in that. Btw who is Shirish Kunder? Shirish is the guy who got a tight slap from King Khan......and he is husband of Farah Khan.......this is his introduction......and media is giving so much importance to a person like him just to target BJP and Yogi ;-),0
"Left and right against secularism and supporter of terrorism, Kerala is d best example",0
Please forgive us Modi. We cant take more jumlas.... enough!,2
Delhi police are thugs. Last year they beat up Army veterans protesting peacefully at Jantar Mantar on the orders of Rajnath Singh.,0
Is Tata coffee a good buy for the short term?,1
"Currently, both Hebrew and Arabic are Israel's national languages.",1
Keyur Panchal industry also creates crooks like Vijay Malya and Ambanis,0
True Mr.Anuj right an we retail investor haven't made money honestly,1
"Government should pass a law that whosoever found cheating public, their petrol pump will become the property of the government. Then these cheaters will lose their property to the government",2
"If males are  mentally healthy, this problem will not arise at all.  Should not They?  Or they are taken for granted and the  girls have to prepare themselves to combat this menace. However to be healthy mentally and physically is good for both the genders.",1
"Some years later a new PM will come and say..... We have been fooled and looted since 80 years, help me to build a better country..... LMFAO!",2
Y not let all elderly ppl to go directly ??,1
Now I am feeling sad for ur wife infact Noel Cyril Lazaro,2
Jammu Kashmir if there is truth in what you say...why don't u guys take a video evidence and send it via any social media...how can we come to know about what actually is happening unless we get to see them ...and if at all you have grievances then come to our country's capital and carry out peaceful protest...let us suppose for an instant that government is biased...at least you can try on the media...media will bring things to the forefront...then we can pressurize the government... then there definitely will be solutions...until then we are bound to believe in what our army is doing...coz every time we see you guys pelting stones and hurling anti indian statements that doesn't let us stand on ur side...maybe u guys need to try the social media way for a better connectivity with the rest of our country,2
"Well done !!!! Side with useless traitors , u get it back !",0
where he gone,2
People invest 1.40 L for 150 cc 17 bhp non abs bike (r15),1
"you statement is vague, thus, doesn't make sense in the least. please revise.",0
"You can say ,it is the fight between BJP & Congress within AAP. Here ,I am with BJP",2
"Don't underestimate yogi baba..😜He is
B. Com with Mathematics...Could do better than Lalu...😝",1
Don't give  any opportunity to pak soldiers otherwise we will lost diamonds of our country again and again,1
David Clark  America has NO National Religion or Language. All EDUCATED Americans know this.,0
In all there is God and God will give justice to all Dowd was born in India in Kokan Ratnagiri district village His father was a Policeman then he joined in crinal activities and became a No One Dawn He made anti national activities agsinst INDIA He is Anti national man for India,1
"You make online payment for LPG; save Rs.5 but pay Bank charges varying from Rs. 7-25/-....
Instead, better to pay this amount to the delivery boys who work hard all day instead of making Banks richer because in any case, your LPG has to be delivered by your local delivery boy & can't be delivered online!!",1
"Religion based practices should not come out of mosques, temple, church, gurudwara",0
"Gross. Living in new Jersey and not even half Indian, I am not baffled by your ignorance. Not the right time for such non sense humour",2
Let's use our natural resources and coal to produce electricity,1
New CM candidate for Bjp....,2
Is this bottom for the market ? Demonetisation priced in?,1
Indian paracommandos love beheading.....Just wait and watch.....They already proved earlier....Atleast  50 paki bodies will be burnt down just like in 2011,0
she is brahmin so no hindu-brahmin rss organisation lynching her.,2
you are  a wine drinker william ....so we need not listen to baby boys .....first wear your diaper properly ...rest in peace in the bottom of the grave,0
"WHAT IS THE AMOUNT  INVOLVED? IF IT IS ONE LAKH OR SO EVEN NOW ONE CAN BUT IF IT IS 30,  40 lakhs or 30. 40 CRORES then why court even GOD CANNOT HELP YOU! 
PLEASE TELL THE COURT WHICH POLITICAL PARTY LEADER GAVE YOU THIS HUGE CASH FOR STASHING in which case COURT MAY BALE YOU OUT!!
HA HA HA!",2
sarkaar bhi gappon k gole daag rahi hai......sab politician ek jaise hi hain,2
Agree. GST must be kept simple unlike current scenario of too much complications,1
Shame on dirty and jealous politicians..,0
"Guys this is called real surgical strike
This is called guss ker marna",1
There are three clear cut tasks ahead for  BJP Delhi,1
So???  Uniform and the stars represent the great state and nation we serve how is that supposed to make us invincible to pain and sufferings...???,2
Ha..ha..ha..some people controlling a countries law and order...our judiciary is blind in this case...how can see it??? the eye is covered with a black ribbon...,2
How about we ignore you,2
"Nusrat Nazir If the criminals are not punished, it is the governments' duty to punish them - if they do not then change the government. We have power to do that in a democratic country. What about the Kashmiri Pandits, did they get any justice? What are you doing about that?",2
"My review of Bahubali, a great Indian movie but still some distance from the best in the high fantasy genre.

http://shatadipmoviereviews.blogspot.in/2017/05/bahubali-2-conclusion-lives-up-to-hype.html?m=1",1
He still gets an audience?,1
"You read the news? The two were patrolling in border, Pak army no need to enter the India more than 10 metres you think in border army stand in line or those half a million soldiers stand at border. Literally it is a guerilla attack. Pak army did genocide in Bengal",2
When ur son is going to jail?,2
Hie sonia IDEA FUT long@108 target plz and voda merger,0
"But after taking pill, the patient went into coma .
Wrong pill.",2
"She is very emotional person, doesn't suit her in police uniform.",0
"Quais A jalal....
Ur surname should be changed to jaahil
By the way someone said it correct...

Ur name explains ur comment very well :p",0
What was he doing for so many days??? People now don't trust any political party and / or a person.,1
FELL,1
Hi guys ! Just wait for this session everyday @ 4pm :)  Do you'll think the budget rally has started?,1
She believes only modi can do something. ...,2
"If they would have got this kind of money for preparation before winning the medal, they might have won gold.
Anyways i hope they make good use of this money.",1
Wanna eat,1
"Wipro IT services $ revenue up 2.7% at $1,954.6 m vs $1902.8 m (QoQ)",1
It's right bro!And thankgod😏she was called at KWK otherwise this wouldn't have come in front of the crowd !XD,1
Let's admit he is not a status quo PM He thinks and dares to act and face the challenge head on,2
I luv puppies and its very difficult to leave them and go to work too...😊😊😊,2
"time for luxury ......relay the program in luxury time .....

is that sushma swaraj is the right candidate for president ....? 

what about her fitness ...under gone kidney transplantation ....sir give some rest for sushma ji",2
Hahaha the heading..ride a bullet first then decide weather compitition exists or not,1
"Gandhi Killer Ram (Nathu) Temple in India......

Big Shame 4 India........",2
Let's ban movies now :P,2
"Vowed to revenge or bowed to terror sponsors ? The PM must answer as to why ISI agents were allowed in Pathankot airbase ,and why did PM pay a surprise visit to Nawaz during his daughter's reception..? The cross border attacks are going since longtime and GoI seems v soft on thm , the trade with pak is on par , the status of most favoured nation is still in place , those vulnerable like artists were attacks and humiliated .. why such double standards ? We make chai ☕️ frm sugar imported frm Pakistan,",1
Nowadays Indian Express going through a seviour identity crisis that's the reason now they are posting this kind of idiotic posts.,2
"Misconduct with people shows one,s mentality",2
n pigs r haram?,2
