free_text,label_id
But still seeing them pumpkins .,0
The only way you be able to do a photo like that today is to hire actors .,0
A Black Father taking care of his kids ?,3
That 's unheard of today !,3
I would like to say that I really had a great time last night and that I felt it was a very well organized night with a great message .,0
I was also surprised how many people were able to fit inside your clubhouse but was very happy to see so many people .,0
Great job guys .,0
"It has been claimed that the black African invented the stick , but that is a lie .",0
"A primate was the fist to invent a stick in Africa , a black just stole it from him .",1
You can also try this Online Education Directory To find out a good rated online school .,0
Hope it will help you .,0
"Strange how the Swedes were once the most peaceful people in the world , then the Jews make them into liberals who wanted to genocide them selves .",1
"Yep, all junk .",0
If I was back home the only reason I would go was to meet up with some of you guys for lunch or something .,0
Definitely would n't go to try to buy some of those useless weapons .,0
"The Israelis knocked down 150 sites hosted by 1st Amendment , 75 of which were pro-white , including mine .",0
"It should be back up any day , and the link to the store is actually www.14store.com/shop which you can look at but not yet buy at , once it 's back up .",0
"Here are the CDs I want to sell : Beethoven : Symphonies Nos. 5 & 7 - Kleiber Beethoven : Symphony No. 9 - Furtwangler Bruckner : Symphony No. 9 - Furtwangler Handel : Music for the Royal Fireworks ; Water Music - Marriner Howard Hanson : Orchestral Works - Schermerhorn J.S. Bach : Great Organ Works - Hurford Norwegian Classical Favorites - Engeset The Best of Baroque Music - Edlinger Twilight of the Gods : The Essential Wagner Collection - Dorati , Karajan , Sinopoli , Bohm , Gerdes , Kubelik Most of these were recommended by fellow Stormfronters .",0
This is my 666th post .,0
I wonder if one of these guys is a Jew .,0
White South Africans should be free to move where ever they like in Euorpe .,0
"The people running SA into the ground , want to wipe them all out .",0
Graduate school seems like a good place to meet and marry a man who is as intelligent as she obviously is .,0
How about the hook noses ?,0
They are way over represented compared to their ability .,0
This is going to stir up a lot of yellow hatred for the hebrews .,0
Till now yellow has been happy to ride the minority tide .,0
The enemy of Germany has been inside the borders for some time .,0
The citizens who look to fight the people that walk the street are targeting the foot of the beast .,0
Well your more than welcome too move out here from where ever your at .,0
Someone looking to take things seriously and be active are sometimes hard to find .,0
Those pictures are truly beautiful .,0
They speak of the soul of our Race .,0
The soul that guided the Ukrainian people to fight the Beast with a great courage .,0
YouTube - Ukraine in WW2,0
I wonder how the CBC will try to spin this ?,0
On second thought they wo n't report it at all .,0
That would n't be nice .,0
They get to see thousands of years of History and Culture and Bloodlines destroyed .,0
Are you suggesting they should n't appreciate this ?,0
Mam and Dad 's side both Irish .,0
"If you wanna go into specifics , one name is Anglo-Norman while the other is Anglo-Irish .",0
"I keep two bowls of candy near my door. between 5 and 7 , it is mostly neighborhood kids ( mostly middle class whites but a few middle class non-whites ) .",0
Those kids get the candy from the good bowl .,0
"After 7 , the kids from the poor neighborhoods start showing up ( usually poor blacks ) .",0
I give them my left over candy from last year and my left over candy from Easter .,0
I usually turn off my lights and refuse to answer my door after 7 : 30 .,0
I once knew a half Berber half Sicilian with straight blonde hair and green eyes there was nothing Negroid about him at all .,0
"Hey, guys I 'm new to SF but I 've long had right wing views about immigration looking to join a white nationalist group I live in Huron county PM me if you have a group I could join or if you know of one in my area !",0
Thanks !,0
Right! if you have dark hair you 're not White if you have tanned skin you 're not White Luke Pasqulino is n't White either bang goes 50 percent of the Western and Eastern Mediterrenrean !,0
Oh dear mother of grace !,0
Surely you 're not suggesting teaching that bunch to shoot !,0
Do n't even mention that in jest !,0
Just be thankful they have n't thought of it themselves .,0
"There is a massive push to ban the Confederate flag , so we are showing support for our Southern brothers and sisters .",0
Form Letter to Send to German Government on Behalf of Ernst Zundel .,0
Wo n't take more than a minute to do and 39 cents .,0
Help keep this case alive,0
"Id recommend woman use their long nails to gauge out the eyes and throat , and stick their finger up their noses .",1
I've been looking and it seem almost all countries have kicked out Jews or fought them even the Chinese had wars with them .,0
You would not want to die and go to heaven if Germany had won .,0
"You 'd want to stay on Earth for eternity , it would have been that good .",0
white nationalists in america need to get over the idea that conservatives or republicans are on our side. only we are on our side .,0
My children like whites I have no problem with this question But how we can spread your articles out of ours sites because we already know,0
"As bad as things are here , at least we can carry guns around .",0
I cannot comprehend how Europeans live their daily lives .,0
I am not having my cats put in a pet cemetary-they 're being interred in the same plot as I.Naturally we will probably not pass on at the same time but we 'll be sharing the plot .,0
Thank you for posting this .,0
These are the type of stories which inspire me and indeed should inspire all of us .,0
The show is crap .,0
If you want to know about Ragnar and his time then read Ragnars saga Loðbrókar .,0
You can download the PDF for free .,0
Riot Survival Kit Day 1 Leave 1 ) American Express Platinum card .,0
2 ) Full tank of gas 3 ) watch riot on TV from 5 star Hotel 100 miles away .,0
Day 2 Do n't Leave Watch the city burn around you .,0
Hard to find video versions of these songs that YouTube does n't delete .,0
Let 's try it again .,0
`` Made to Dream '' ( The final note of this song is incredible. ),0
Made to Dream - YouTube `` Vocalise '' Jackie Evancho â Vocalise [ Official Audio ] HD 2015 - YouTube,0
I think I heard somewhere that they had to remove the links if they did n't want to be sued by the German government ... : /,0
"Or just stay the hell away from cheap , crap ar15s when you can get a damn reliable plinker for $ 700 brand new ......",0
Good way to lose weight eat green salads .,0
Do not eat meat with any starchy food and weight will start dropping off bigtime .,0
"That is no meat with potatoes , bread , or rice .",0
"An AR10 is a weapon that 9/10 of those who own , myself included , do not have even half the range time or training with to actually use to it 's capabilities .",0
"If you 're interested in stopping power in respects to property defense and home invaders , but like the AR platform , why not try 7.62x39 ?",0
"Sub 50 yards , as 99 % of our conflicts will be when SHTF , this is probably the round of choice .",0
AR10s are heavy .,0
The capacity is lower .,0
"Parts are more expensive , and exclusive .",0
The ammo is more expensive .,0
The list goes on .,0
Also .. you can get a 5.56 rig pretty darn cheap these days .,0
"This wont last , so jump on it .",0
A complete rifle for $ 700 with premium parts is realistic if you shop around .,0
Flip up sights to co-witness with an optic .,0
"158 carpenter NiB BCG , 1/7 twist , CHF barrel and chamber , comfy CTR stock , etc .",0
Not to mention you can get Troy 30 round mags for as cheap as $ 5-6 .,0
I will build a really nice .308 as my next project .,0
"Do n't get me wrong , it is a nice platform .",0
"But to start ... if this is all you 'll have , I 'd go with something that you 'll trust your life to in every regard in and around your home .",0
An AR10 does n't really fit into that .,0
Just my opinion .,0
I've gotten where I really do n't like pro sports of any type but the pomp and circumstance surrounding American football is just ridiculus .,0
Jewish unfortunately .,1
It is tradition in Greece for children to get the name of one of their grandparents .,0
"I would love to have an ancient Greek Pagan name , but I do not .",0
That's very true because they would lose a one on one fight almost every time .,0
"I 'm about two hours outside of Chicago , so we get all the blacks with their thug attitudes in our town .",0
I would allow them to fall away out of my life and I would never look back .,0
Living well is the best revenge .,0
Do a search on kissing pranks on youtube .,0
Let me know if White girls making out with blacks and other non whites are staged too .,0
little black kid gets his ass kicked - YouTube Because I always enjoy these videos .,0
Have you noticed when white 's beat on blacks they usually end it with one punch and then leave the ape alone .,1
Yet blacks get all their friends to jump in ?,0
How about when Hitler says that the Jewish question will not be dealt with until after the war ..,0
YouTube - David Irving part 7 of 10,0
Let's hear the full version .,0
She 's never had a lesson !,0
Holland 's Got Talent - Amira ( 9 ) sings opera O Mio Babbina Caro - Full version - YouTube,0
Very funny .......,0
[ youtube ] JvxnrzB1Jk [ /youtube ] Put a semi auto belt fed on one of these .. Maybe a few in some vantage points ... That would make short work of some thugs ...,0
Some anime is definitely an acquired taste ; kind of like watching those old kung fu movies ... the campiness becomes the attraction .,0
I 'm a little more concerned that I see so many teenagers drawing these anime designs in their notebooks .,0
"The `` Dragonball Z '' hairstyle is all the rage amongst the 12-14 yr old boys , too .",0
I 'm concerned because it 's japanese culture insinuating itself into American culture .,0
"Here 's some good anime : `` Cowboy Bebop '' ( real title is `` Heaven 's Gate '' ) [ generally ok for kids ] `` Akira '' [ a little disturbing for youngsters ] `` Princess Mononoke '' [ kid ok ] `` Spirited Away '' [ kid ok ] `` Robotech '' [ kid ok ] `` Golgo 13 '' [ violent ] `` Ninja Scrolls '' [ violent , sexual situations ] `` Vampire Hunter D '' [ violent ] `` Animatrix '' [ violent - mature kids only ] Check out `` adult swim '' on Comedy Central late at night .",0
"It features some pretty good , cutting edge anime for mature teens and adults .",0
"Some of it is kind of hard to follow , as the japanese have interesting ideas about relationships , dialogue and making ( no ) sense in general .",0
"If your kids is interested in anime , by all means BE CAREFUL at the video store .",0
Most adult anime comes with bright stickers indicating `` adults only '' .,0
"If there 's adult situations in it , it will indicate so on the package .",0
"If in doubt , ask the clerk .",0
"The Aryan Body , Mind and Soul - Prodigies and Geniuses Johann Sebastian Bach ( March 31 , 1685 - July 28 , 1750 ) Johann Sebastian Bach was a German composer , organist , violist and violinist whose ecclesiastical and secular works for choir , orchestra and solo instruments drew together the strands of the Baroque period and brought it to its ultimate maturity .",0
"Bach did not introduce new forms but he enriched the prevailing German style with a robust contrapuntal technique , an unrivaled control of harmonic and motivic organization , and the adaptation of rhythms , forms and textures from abroad , particularly from Italy and France .",0
"Revered for their intellectual depth , technical command and artistic beauty , Bach 's works include the Brandenburg concertos , the Goldberg Variations , the Partitas , the Well-Tempered Clavier , the Mass in B Minor , the St Matthew Passion , the St John Passion , the Magnificat , The Musical Offering , The Art of Fugue , the English and French Suites , the Sonatas and Partitas for solo violin , the Cello Suites , more than 200 surviving cantatas , and a similar number of organ works , including the celebrated Toccata and Fugue in D minor and Passacaglia and Fugue in C minor .",0
"`` The aim and final end of all music should be none other than the glory of God and the refreshment of the soul . '' - Johann Sebastian Bach `` Where there is devotional music , God is always at hand with His gracious presence . '' - Johann Sebastian Bach",0
First of the idiot is telling the mud to respect the neighborhood .,0
"Muds do n't respect anything , including themselves ( what 's to respect ) and therefore anyone else .",1
88,0
Francesca Ortolani aka `` Aufidena '' YouTube - Francesca Ortolani ( Aufidena ) - In deinen Augen YouTube - Tomorrow Belongs to Me YouTube - Aufidena - When the moon comes YouTube - Aufidena - Towards the Light YouTube - Francesca Ortolani - The Scarecrow,0
"Thank you for this information and for this link you provided to Ward Price 's other excellent online book over at the UNS Social Group , here : http://der-fuehrer.org/bucher/englis ... 0dictators.pdf",0
"I would like to have a gun to carry for self defence , but have not done so , as should the gun be found on my person by authorities then gaol would be the outcome .",0
"hello, I 'm from Rome ...",0
"That 's a very sad story. were the pagans Romans , or the later Christians romans that did that ?",0
i'd love to learn wrestling man .,0
I 'm just out of college though. i guess i 'll join an mma school in the fall .,0
I will find some way to get hold of this speech and make it public .,0
Will post back here when I have it .,0
Thanks for your interest !,0
"Kinda strange he only wants to remember those so called six million , but not those who died because of communism during WW2 .",0
Brainwashed much ?,0
there you go defending the jews again .,0
OK I get you dont like to talk bad about the jew. btw I said Kapo 's,0
How can they do well at anything that requires logic when they are required to accept that A and B are equal ?,0
And I 've told you why .,0
I very much doubt anybody else will ask me because hardly anybody else goes on like you .,0
Wait on buying this and let the gun magazines test it first .,0
"Waiting to buy a new product is almost always a good idea , let someone else experiment .",0
"I remember in grade 8 doing a project on that , and I got punished by the teacher because `` only blacks were slaves '' She was an idiot !",0
"White people have been around for 40,000 years IJ is the exact same thing the split is I and J J is older than I and it was J first farmers from that it became J2 I2 is what Dinaric have there are different subclades to being Nordic to be a Nordic I2 it has to be a I1 variant nice try though .",0
"With the exception of two mestizo teachers , all my teachers from kindergarten to now have been white .",0
I have n't had enough teachers of different races to compare that .,0
I 'll have a lot of Asian teachers when I transfer to university though .,0
I hope it goes well .,0
"Good, it is about time those progressive libtards got theirs for the generations of young white minds they have perverted with their pseudo-education .",1
Good for her .,0
I recall another recent story about a senior judge in Germany challenging the Holocaust story .,0
"If the Jews are allowed to decide for everyone the correct version of history , I 'm sure they 'll eventually re-write the history around Jesus Christ .",1
If you think that 's a stretch consider : ( 1 ) .state law already trumps religion when it comes to homosexuality and abortion and ( 2 ) .the Jews have already pressured some Christian churches to say that the Jews did not murder Jesus .,0
( The Jews had the Romans murder Jesus for them by falsely accusing Jesus and by turning down a chance to pardon Jesus .,1
"Pontius Pilate washed his hands , announced that he found nothing wrong and left it up to the Jews. )",0
"My daughter is doing High School on line , she may go back to school regularly for her senior year , but this is in Colorado and I think it covers all classes .",0
I will have to ask her and let you know .,0
Ah for the old days .,0
"This is what we used to sing in elementary school Mine eyes have seen the glory of the burning of the school We have tortured all the teachers , we have broken every rule We are heading for the Principal with fire and torture too As we go marching on !",0
"Glory Glory Halliujah , Glory Glory Halliujah , Glory Glory Halliujah THe school is burning down",0
Forcing people to look at propaganda so they will have a knee-jerk reaction when they make an unconscious real world correlation to what they were forced to view ...,0
"http://www.sfgate.com/cgi-bin/articl...BAJK19A7M6.DTL ``Based on the rate of improvement from 2003 to 2009 , it would take up to 105 years to close the white/Hispanic achievement gap and at least 189 years to close the white/black gap , which has failed to narrow by even a point in English since 2003 , according to scores released Tuesday . '' and `` Wealthier black students score well below their white and Asian counterparts , including those who are from low-income families . ''",0
I 'm sure it 's all a result of discrimination .,0
The comments section for this article is pretty empty right now ...,0
They just wanna shake him down Anytime new military units get involved in the drug war in Mehico they learn the ropes lightning fast and go for the $ $ $ $ $ $ .,0
Wasn't there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?,1
I was traveling today and was informed that the black slaves were trained and educated in the arts of skilled labor .,0
I 'm left wondering what jobs did the `` working class '' whites have ?,0
This might take the cake of the biggest load of bullsh ! t the Jews have tried to pass by the goyim .,1
The supposed trauma of a fictional event passes on thru generations but the genocide of our people is met with mass apathy .,0
"They will spend 40k plus a year on elementary , middle school , and high school educations all the while crying about poor conditions for non-Whites .",0
Well I hate to tell that 40k will do a lot to help out the non-Whites .,0
Since this virus has yet to cause deaths in America we sent them back to school today .,0
Many schools are closed in the area but ours hasnt had any problems so far .,0
One thing we did get out of this is confermation that homeschool is the way to go .,0
They get some of the same white guilt trip from the private schools .,0
Do you think the state would let them exist otherwise ?,0
"That kid is probably going to get some disease from laying with his face on the floor of a supermarket like that , or some good doer will call he cops and he could get put in a foster home .",0
Spanking him would hurt alot less !,0
"I think its funny , as a premed student there has n't been a black person within a hundred miles of any of my classes ever .",3
I guess organic chem is just too hard .,3
Blacks are n't that strong .,0
"I 'm 5 ' 7 "" , pudgy with a gut and soft muscles , and I 've wrestled and over-powered bigger , ripped black guys and submitted them .",0
"If you ever hear someone talking to a group of kids about their future goals , listen closely .",0
You are almost certain to hear a few negro kids say they want to be `` rappas '' or `` basketball playas . '',0
"I also , left a comment Now , I need to wait and see if it gets approved .",0
I went combing youtube today looking for more about JT Ready and how they are manning up the border .,0
I found tons of new uploads .,0
Most comments are quite favorable to fiercely favorable .,0
Only a very few negatives .,0
Why would gooks want to look white ?,0
They should be proud of their race They can admire us if they want but they should be proud of who they are,0
"Yeah, she 's gonna end up just like the last hoe bag that got involved with the same chimp .",1
Kimora Lee Simmons,0
I'm happy to hear Ms. Rosen will survive and hopefully put this behind her at some point ?,0
If she continues worshipping negroes and homos the odds are good this scenario will repeat .,1
I searched but was unable to find her photo .,0
I wonder if we will have to wait until the trial for a photo .,0
Visit the used book stores in Riverside .,0
Check the stacks .,0
Seek and you shall find .,0
"Also : National Alliance Local Area Contacts Riverside , CA ( 909 ) 789-4215 http://www.natvan.com/phone-numbers/",0
"Here, for your ease & convenience -- Insight on the News current annual list as found @ http://www.insightmag.com/main.cfm ? i ... storyid = 464383 Insight 's Top CollegesPosted Sept. 15 , 2003 By Stephen Goode Published : Tuesday , September 30 , 2003 Insight 's Top 15 ( in alphabetical order ) , based on commitment to undergraduate teaching and use of a traditional curriculum .",0
Readers are encouraged to go to Websites for information on costs and financial aid offered by these excellent schools .,0
"Calvin College , Grand Rapids , Mich.",0
"www.calvin.edu Christendom College , Front Royal , Va.",0
"www.christendom.edu Claremont-McKenna College , Claremont , Calif.",0
"www.mckenna.edu College of the Ozarks , Point Lookout , Mo.",0
"www.cofo.edu Franciscan University of Steubenville , Steubenville , Ohio www.franuniv.edu Grove City College , Grove City , Pa.",0
"www.gcc.edu Hampden-Sydney College , Hampden-Sydney , Va.",0
"www.hsc.edu Hillsdale College , Hillsdale , Mich.",0
"www.hillsdale.edu St. John 's College , Annapolis , Md.",0
"www.sjca.edu St. John 's College , Santa Fe , N.M.",0
"www.sjcsf.edu St. Mary 's College of Maryland , St. Mary 's , Md.",0
"www.smcm.edu Thomas Aquinas College , Santa Paula , Calif.",0
"www.thomasaquinas.edu University of Dallas , Irving , Texas http://acad.udallas.edu Washington and Lee University , Lexington , Va.",0
"www.wlu.edu Wheaton College , Wheaton , Ill.",0
"www.wheaton.edu Another 15 Execellent Schools : Baylor University 's College of Arts and Sciences , Waco , Texas Birmingham-Southern College , Birmingham , Ala. Bridgewater College , Bridgewater , Va. Columbia University , New York , N.Y. College of William and Mary , Williamsburg , Va. Davidson College , Davidson , N.C. Furman University , Greenville , S.C. Millsaps College , Jackson , Miss. Pepperdine University , Malibu , Calif. Rhodes College , Memphis , Tenn. St. Olaf 's College , Northfield , Minn. Samford University , Birmingham , Ala. Shimer College , Waukegan , Ill. Thomas More College of the Liberal Arts , Merrimack , N.H. Wake Forest University , Winston-Salem , N.C.",0
"agreed, there is no reason to make genocide of other races as long as they are in another country and have nothing to do with our affairs !",1
I want to wish all students here and everywhere else the best of luck on your mid-terms .,0
I 'm starting mine tomorrow and I 'm a little nervous .,0
Study hard and it will pay off !,0
Tell the school he called you white boy intentionally to piss you off so you threw one back at him .,0
Tell the school he should be suspended and that he is the one guilty of hate crime .,0
i hate them .. ever since i once got beaten up by 6 of them .. real hero 's since then i because nazi,1
Welcome to the SF .,0
I think you will find that this .org is one of the best on the web .,0
Have a blast Fauster Peace out : laugh,0
"If she did use the money to buy food or get a place to stay and did n't use it to buy drugs or something like that , I would n't say you done a bad thing .",0
lol This reminds of that story of the guy who overdosed/killed himself while on his digital camera in a chatroom while everyone was cheering him on .,0
Your gonna get beat up by guys ! Thats messed not even the sorenyos kids at my school hit girls unless its their whore !,0
"I have brown eyes , and would not trade them for any color .",0
I 'll pm you a chapter from the Hitler Youth Handbook .,0
"Well i have changed my Signature , i think it was stupid i was forced to do so just because some people dont like what i have to say , but i do hope my new one is acceptable. : attack",0
"Well, I 'm not a skin nor I 'm from San Diego , however I 'm glad to see you back .",0
Peter the Great .,0
actually SXE kids are locked up more then drug users simply for acts of violence but maybe thats just here in utah,0
"now the bitch has to nerve to say `` I wasnt born in australia so i dont have to speak english properly , so shut up '' I think that 's very stupid .",0
88!,0
Welcome to Stormfront .,0
I hope all make you feel welcome Glad you finally decided to join .. and you are young enough to post stuff here,0
"Welcome SourceX , I hope you will read more and maybe become a white nationalist , I refrain from calling myself a racist because I do n't hate other races but a white nationalist because I want to preserve my race and culture and to live in a white country .",0
I wish you the best !!!,0
Peter the Great .,0
Ya hey der !,0
If you find Doug and Bob McKenzie tell them their memberships are past due https : //m.youtube.com/watch ? v = OJE3EgTGg9k,0
"I found it strange the way the police handled this case , they told her father and his friends to search the house for her , all those people wandering around the house contaminating all the evidence , that 's hardly good police procedure .",0
Found it again JewTube took it down but its back up Between Heaven and Hell The True Story of Whites in South Africa - YouTube,0
I think there might be one or two groups if they are still active I have no idea Maybe check the Daily Stormer Book Clubs ?,0
Ive never done it but heard its a great way to meet people ... although Anglin is n't my favoriate `` white nationalist '' ...,0
"How many white lives would it have saved so far if we had no non whites here , just in the USA and Canada ?",0
Why yes you should !,0
Have you seen the price of beef ?!?!,0
If you will stop eating it then it will not cost me so much .,0
Y' all have a nice day .,0
"As of December 31st , 2013 at about 8 AM PST , the booklet had been downloaded 16,270 times and counting .",0
"In order to help increase the booklets downloads , it would be great if all Stormfronters who had YouTube accounts , could display the following text in the description boxes of their uploaded YouTube videos .",0
Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .,1
Click on the `` DOWNLOAD ( 7.39 MB ) '' link .,0
"Booklet updated on Dec. 9th , 2013 .",0
"( Now over 16,000 Downloads ! )",0
PDF file : http://www.mediafire.com/download/4w18ocon384cx6c/WN-Debate-Booklet+12-09-13.pdfMSWordfile:http://www.mediafire.com/download/7ic1n7oq7jidz22/WN-Debate-Booklet + 12-09-13.docx Watch the 10 hour video version of `` The Zionist Attack on Western Civilization '' @ http://trutube.tv/video/14247/The-Zionist-Attack-on-Western-Civilization-Pages-1-33-Part-1-of-4-Banned-from-YouTubeNotepadPromotionalYouTubeComment:http://www.mediafire.com/download/96fg6ft02lyfruz/Booklet _ White _ YT _ Comment _ ( Hyperlinked ) .txt http://www.mediafire.com/download/zcn3wozjbwnezms/Booklet-White-YT-Comment- ( Hyperlinked-Back-Up % 5D.txt http://www.mediafire.com/view/9uyudq1yuxu1dur/Booklet+Comment+%28Firefox%29.txtOriginal2minutepromotionalBOOKLETvideo@http://www.youtube.com/watch ? v = n663eVTSyS8 Are you interested in helping spread the booklet download link across the world ?,0
Then why not simply copy this text ( & links ) and paste it into the description box of your YouTube videos ?,0
Thank you in advance. : ) Download the youtube `` description box '' info text file below @ http://www.mediafire.com/download/gxv2b33v37la6pz/Booklet % 20Description % 20Box % 20Info.txt,0
"I'm insulted by how stupid the Jews think we are until I see what they see by reading the posts amongst our so-called , `` Awakened Brethren . ''",1
I know what you mean .,0
"Sometimes I watch television here and the camera man asks some Americans where Canada is , most dont even know .",0
"A becsület napjás videó nagyon tuti , mindig amikor nézek felvételeket , vagy ismerőseim , barátaim mesélik , hihetetlen sajnálom , h a tanév pont úgy esik , h nem tudok ott lenni ...",2
"The video about the `` Day of honour '' , is really cool .",0
"Every time , when i watch these videos , or my friends , mates tells me about it , i always feel bad about , that i have to be here , becouse of the university ...",0
I heard whites could purchase land off each other if they wanted to move into Orania .,0
How much for a single white male to purchase a small plot ?,0
US dollars please .,0
I'm looking to study at a college in South Africa later in my life .,0
Are there any majority white universities in South Africa ?,0
"I 've seen University of Cape Town 's website and checked how many white students they have , about 40 % .",0
"What are the odds that flags will be ordered at half staff for this communist Negro terrorist , in the United States ?",0
nothing about white genocide is acceptable especially the fact that the mainstream media essentially denies it exist in the first place .,0
You have got it all wrong .,0
White nationalism is not about a bunch of nationalists who happen to be white .,0
It 's about the preservation and protection of the white race regardless of culture .,0
I had to start a new thread seeing as this thread was no longer functioning properly .,0
See the new thread @ https : //www.stormfront.org/forum/t989503/,0
The majority of the people in these photos are more of the threat to America than to the Ukraine in my opinion .,1
Ukraine defense minister ignores repeated phone calls from Chuck Hagel http://washingtonexaminer.com/ukrain ... rticle/2544358,0
I do n't know of to many whites that would want to live in non white homelands \ communities .,0
The non white homelands have so much trash and crime in them that non whites mainly choose to stay away .,1
PatrioticMama,0
"Absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless",1
the father said on the news this morning the church has already told him they would appel the verdict and if they lost again they would just file bankruptcy and he wouldnt see a dime !,0
"Sorry, but what they did was just sick and wrong .",0
Protesting at a funeral ?,0
That is just disgusting and completely immoral .,0
Seems like Jewtube has been down for a few hours .,0
When I try and go there I get a `` Bad Request '' HTML page .,0
Can anyone confirm if the Nuclear Plant has melted down or not ? ( I sincerely hope that it has not melted down or has been damaged in a dangerous radio active cloud spreading way. ),0
"The maker of this video originally thought it had melted down , but now feels it has not .",0
So I do n't know what to think ?,0
UPDATE 1pm CST !,0
Japan NUCLEAR REACTOR - RADIOACTIVE STEAM ON VIDEO - 3/11/11 YouTube - UPDATE 1pm CST !,0
Japan NUCLEAR REACTOR - RADIOACTIVE STEAM ON VIDEO - 3/11/11 UPDATE 1pm CST -- NOT GOOD !,0
Japan REACTOR - RODS MELT !,0
"CONFIRMED - March 12 , 2011 YouTube - UPDATE 1pm CST -- NOT GOOD !",0
Japan REACTOR - RODS MELT !,0
"CONFIRMED - March 12 , 2011 UPDATE 1pm CST - Meltdown , Outgassing !",0
NUCLEAR PLANT HAS FULLY EXPLODED !,0
"TAKE COVER YouTube - UPDATE 1pm CST - Meltdown , Outgassing !",0
NUCLEAR PLANT HAS FULLY EXPLODED !,0
TAKE COVER SOON JAPAN NUCLEAR EXPLOSION GLOBAL DISASTER FUKUSHIMA YouTube - JAPAN NUCLEAR EXPLOSION GLOBAL DISASTER FUKUSHIMA I received this image in an email this morning .,0
I have no idea if it is an accurate description of what could happen or not ?,0
"So , I do n't know what to say .",0
Let 's just hope this is n't worst case scenario .,0
Probably not .,0
White people tend to raise their own children .,0
"Except , of course , for those that pander to the filthy sons and daughters of Satan like ' ol Sandra here .",1
What a pathetic loser b ! tch ! : goof,0
When I saw this thread I was hoping she might actually go against the status quo and adopt a white baby So much for that theory !,0
What typical brainwashed liberal lemming .,1
Yawn,0
I went to high school with f * ckers just like the guy in the original video .,0
They talk and talk and talk but before they ever accomplish anything they always have one bad `` ni * * er moment '' and end up getting locked up .,0
I would n't worry too much at all .,0
The doctors of ju-ju and voodoo seem to have left their mud huts and moved into office buildings built by White people in cities built by White people .,1
Now there 's a medical advancement to think about .,0
"The story is available from the below link , which in turn came from AP .",0
http://www.whitewire.net/index.php ? p = 82#more-82 Who says that Dr. Pierce did n't accurately predict the future in the Turner Diaries ?,0
"I have just added Treblinka : By Carlo Mattogno , Extermination Camp or Transit Camp ?",0
I plan to add a few more books today as well,0
Mitt is that you ?,0
I live for the day that some genetic lottery winner is dumb enough to call me a peasant .,0
All I can do is hope and take care of my white family by working hard and makeing money so we can all be comfortable for Christmas .,0
I can go on forever talking about how to protect White Europe but everyone on stormfront knows my mentality already .,0
Pure .,0
We do need to stop judging each other and get o line for an hour and go do something `` positive '' in our area.Lets talk solution not petty diferences .,0
I think Whites should home school their children if at all possible .,0
The school systems are broken .,0
Even the best teachers have to play by THEIR rules so it does n't do much good for them to be there .,0
YouTube - Fight At Chuck E. Cheese In California !,0
"YouTube - Chucky cheese Brawl/Fight Yeah , never taking my kids there ... if and when I have kids",0
The guy in this is acting .,0
"Again , I appreciate the contributions to this thread , but videos like this have no value here .",0
More on Jamaica YouTube - Fighting rages in Jamaica Notice that this video was made by Al-Jazera Major Chimpout Warning !,0
Graphic YouTube - Video Jamaica Stay Wallin Rasta Man Chops Taxi Man With A Machette In Broad Daylight !,0
More negro savagery : YouTube - Detroit : 3 Black Males Murder pregnant white woman .,1
YouTube - Black kid sets teacher on fire .,0
YouTube - Detroit : Gang Battle at Funeral,0
"YouTube - White family beaten by mob of blacks YouTube - Black gang in Des Moines , Iowa chants `` It 's Beat Whitey Night '' as they assault white people YouTube - Black Man Punches Blind White Woman On Bus",0
Ive got nothing against it but i prefer one .,0
Never date outside your race Someone on this site has it on their posts,0
"The Legacy of Dr. William Pierce I know Hadding and Will Williams and others are working hard on this project to bring articles written by Dr. Pierce from the printed page to being put online , for all to read .",0
A noble effort .,0
"Front page of this weeks Folio Weekly ( free , and well-worth the price ) : Cover Story Running Like Crazy A new breed of fun runs with color , glow sticks and zombies leaves purists wondering what s next Jahshawn Marconi , Michelle Krueger , Carley Glasser , Britta Fortson , Madeline Fortson , Marisa Kenyon Zahariadis , Dillon Hawkins , Cody Burton , Sam Costanzo , Marci Gurnow , David Martinson and Sean Nagorny DENNIS HO",0
"Race-consciousness and the determination to preserve our own is part of our nature , being in essence a defining feature of the Aryan spirit .",0
Stupid White Man makes vacation get away in living room .,0
Intelligent Masculine Black Fed Ex Man comes to save the day and explain how stupid the white man is .,0
All the time the white wife is drooling over him and flirting with him .,0
Gatsby Coram & Stoney Westmoreland - FedEx Commercial `` Vacation at home '' - YouTube,0
Looking at things it was shown up till about a three thousand years ago no mongoloids existed in the Tairm basen area .,0
The whole area was Aryan .,0
I wonder what is under the Gobi ?,0
"Personally, I think this whites becoming the minority thing is being used by our enemies to discourage white voter turn out .",0
I wonder how much of this sort of behavior by Gates and his clique of social elites is because humans have an instinct to protect their position once they make `` top dog '' in a hierarchy .,0
These two elements in your comment are quite baffling .,0
How can you advocate for NS and simultaneously declare its CORE defining principle a `` blasphemy '' ?,0
